content,text_clean,label,jumlah_kata
"edited review. versi 2.5 kemarin cukup mengesankan untuk digunakan sebagai partner diskusi dan mampu memberi sumber informasi terverifikasi (meski kadang terjadi glitch out of topic) versi 3 saat ini, saya mencoba penggunaan fitur nano banana untuk membuat kartu ucapan hari raya yang menurut saya sederhana, tapi sering terjadi salah paham dan salah tampil. setelah saya kritik dan membahasnya dengan gemini, dia akhirnya memberi saran cara membuat prompt (yang nampak teknis bagi orang awam)",penataan kategori menu navigasi,Netral,39
"Mantap, photo jadi lebih jelas dan pewarnaannya realistis dengan photo aslinya. good job ⭐⭐⭐⭐⭐",mantap photo jelas pewarnaannya realistis photo aslinya good job,Positif,9
lumayan aja sebenarnya mau kasih reting 5 tapi ada lumayan bayak kurang nya tapi cukup berguna buat kita cuman ga bisa hapus objek aja,tidak ada yang aneh,Netral,12
sangat keren baut tampilan foto jualan saya jadi lebih menarik dan sangat membantu saya memikat konsumen. #tks gemini ❣️,sangat keren baut tampilan foto jualan menarik sangat membantu memikat konsumen gemini,Positif,12
"Sumpah aku jujur ini bener"" ai terbaik untuk membuat gambar, kan biasa nya ai lain kalo buat gambar itu suka ada batas nya dan buat gambar nya juga terbatas deh tapi ai gemini nih bener-bener bisa buat gambar tanpa batas mau sehari bikin 30 gambar pun bisa woyy lahh bagus polll bener"" ngebantu banget sih apalagi app nya gratis gak berbayar tapi memang kalo mau gambar yang jauh lebih bagus hasil nya bisa di upgrade tapi untuk versi gratis nya juga gak kalah bagus poll bintang limaaaaaa 💋",sumpah jujur benar ai terbaik gambar biasa ai gambar suka batas gambar terbatas deh ai gemini benar benar bisa gambar batas sehari bikin gambar bisa woyy lahh bagus poll benar ngebantu banget app gratis tidak berbayar gambar bagus hasil bisa upgrade versi gratis tidak kalah bagus poll bintang limaa,Positif,49
"Sangat mudah digunakan, dan sangat membantu setiap ada hal yang perlu saya tanyakan atau minta.",sangat mudah sangat membantu,Positif,4
"ga perna jadi kalo edit foto,mungkin Mandang hp,karna hp android jadi ga perna jadi kalo edit fto",tidak perna edit foto mandang hp hp android tidak perna edit fto,Negatif,12
"terlalu bertele2 dan berbelit2 semua jawaban nya, ini aplikasi yg kita ga bahas, mau di bahas nya. kadang orang2 mau cepat dgn jawaban sesuai permintaan. ini malah mengarah ke yg lain.",bertele berbelit aplikasi tidak bahas bahas kadang orang cepat sesuai permintaan mengarah,Negatif,12
"sangat puas dan sangat membantu tanpa repot2 untuk editing foto dan video, semoga kedepannya lebih bagus lagi",sangat puas sangat membantu repot editing foto video semoga kedepannya bagus,Positif,11
baru 2 hari ini gemini aneh saya kirim foto suruh rangkum foto ini aja. eh dia malah ngerangkum semua foto dari awal. padahal udah ada kata foto ini aja dan jangan sertakan foto lainnya,gemini aneh kirim foto suruh rangkum foto eh ngerangkum foto foto jangan sertakan foto,Negatif,14
sangat bagus tapi bisa dibikin jadi lebih cepat agar tak ada loading kalau gak loading pasti tambah seru.,sangat bagus bisa dibikin cepat tidak loading tidak loading seru,Positif,10
"Sekedar saran, mungkin untuk menghasilkan keluaran audio dari teks, fiturnya juga bisa disediakan di aplikasi, dan suaranya juga harus lebih banyak. Tidak hanya di website. Jadi fitur tersebut tersedia di aplikasi bahkan fitur pembuatan suara, serta teks atau from the video.",sekedar saran menghasilkan keluaran audio teks fiturnya bisa disediakan aplikasi suaranya tidak website fitur tersedia aplikasi fitur pembuatan suara teks from the video,Positif,23
tidak ada versi terbaru nya yaitu membuat gambar atau mengedit nya juga fitur live Gemini,pemeriksaan kompatibilitas perangkat,Netral,8
"parah gak bener banget... udh diberi perintah secara jelas tapi hasil edit gak keluar cuma bilang ""ini dia hasil edit"" parah jeleknya luar biasa",parah tidak benar banget perintah jelas hasil edit tidak bilang hasil edit parah jeleknya luar biasa,Negatif,16
"tiap kali mencoba selalu ada perintah update aplikasu, gagal trs sampe saya uninstal kemudian instal lagi tetap aja sama, sangat mengecewakan😌😌",kali mencoba perintah update aplikasu gagal uninstal instal sangat mengecewakan,Negatif,10
sangat bagus tapi akurasi jawabannya belum terlalu tepat biasanya jadi bisa di tingkatkan lagi,kalo menurut saya sih biasa saja ya,Netral,8
"sejak Gemini luncur, dari dulu kayanya nggak banyak improve. dari percobaan generate saja hanya ±2 generate penalaran, sangat lebih kecil dari sebelah, itu pun kadang kurang mendalam. satu-satunya yang belum terkalahkan hanya generate image aja nih AI. dan satu lagi yang paling bikin kesel, sering blank, drop, link berbagai blank juga. parah dah",gemini luncur kayaknya tidak improve percobaan generate generate penalaran sangat sebelah kadang kurang mendalam satunya belum terkalahkan generate image ai bikin kesel blank drop link blank parah deh,Negatif,28
aplikasinya bagus dan cepat sekali buat ngedit foto.tidak ribet2 lagi.,aplikasinya bagus cepat ngedit foto tidak ribet,Positif,7
aplikasi nya bagus tapi ketika gak sengaja kepencet keluar itu pas masuk lagi kayak mancer gitu dan harus nunggu memang gak lama tapi itu ngebuat gak nyaman,evaluasi performa pada sistem operasi,Netral,15
"kok aku gak bisa buat gambar ya? ,katanya gratis gak harus bayar, orang"" kok bisa, sedang aku gak bisa? katanya bisa buat gambar, waktu dicoba respon nya malah ""saya belum bisa membuat gambar yang and inginkan lah banyak lah alasannya, malahan setiap dicoba lagi respon nya itu itu mulu, jadi kesel, tolong di RESPON KOMPLEN SAYA INI KENAPA MASALAHNYA PAK OWNER! 🗿",tidak bisa gambar gratis tidak bayar orang bisa tidak bisa bisa gambar dicoba respon belum bisa gambar and alasannya dicoba respon melulu kesel tolong respon komplen owner,Negatif,27
kenapa ya waktu aku nyuruh buat ngedit foto tapi aplikasinya bilang dia nggak bisa modifikasi foto. Kira kira kenapa ya?,nyuruh ngedit foto aplikasinya bilang tidak bisa modifikasi foto,Negatif,9
"kurang bisa membaca prompt dan saat membuat gambar kurang kreatif karena sering mengulang gambar yang sama. Saat di beri perintah jelas juga gak bisa memahami perintah tersebut. sering keluar dari percakapan, padahal percakapan di tempat sama.",kurang bisa membaca prompt gambar kurang kreatif mengulang gambar perintah jelas tidak bisa memahami perintah percakapan percakapan,Negatif,17
"berguna sih kalau mau cari teman untuk belajar bahasa Inggris terutama percakapan, gratis lagi",berguna cari teman belajar bahasa inggris percakapan gratis,Positif,8
"bagus banget, tapi semoga kedepannya ada lebih banyak perkembangan namun tidak merubah fitur fitur yang ada sekarang",bagus banget semoga kedepannya perkembangan tidak merubah fitur fitur,Positif,9
bagus si Gemini ini kita minta prompt bisa apa saja yang satu kurang yaitu video tolong tambah kan VEO3 nya punya saya gak ada VEO3 nya,kalo menurut saya sih biasa saja ya,Netral,11
"benerin bug nya,ga usah nanya bug nya apa..pasti udah tau kan? pembaruan tapi ga ada kemajuan nya!!",benerin bug tidak bug pembaruan tidak kemajuan,Negatif,7
terlalu banyak alasan tidak bisa membuat gambar. tolong perbaiki lagi. kamu harus menguji kan setiap gambar yang di minta. agar di beri ranting bintang 5,alasan tidak bisa gambar tolong perbaiki menguji gambar ranting bintang,Negatif,10
"bagus juga ya untuk meningkatkan akun kita dengan Algorithm Generative AI, untuk kreasi reels video",bagus meningkatkan akun algorithm generative ai kreasi reels video,Positif,9
"aaa bagus banget sukaa, buat jawaban juga oke, buat ngedit oke, semua tugas Kelar dan cepat, jawaban selalu benar, sukses terus ya Gemini, gratis oke apalagi berbayar lebih oke, kualitas tidak perlu diragukan, terimakasih, dan yang lebih aman lagi gak banyak menye-menye kaya ai lain, singkat padat cepat",aa bagus banget sukaa oke ngedit oke tugas kelar cepat benar sukses gemini gratis oke berbayar oke kualitas tidak diragukan terimakasih aman tidak menye menye kaya ai singkat padat cepat,Positif,30
bagus banget cocok yg mau ngedit poto pake apk ini aja meski harus berbayar sih wkwklw,bagus banget cocok ngedit poto pakai apk berbayar wkwklw,Positif,9
karna pas saya mau edit foto di suruh update dulu padahal saya udah install ulang tapi tetep tulisannya di suruh update,pas edit foto suruh update install ulang tetep tulisannya suruh update,Negatif,11
"sekarang permintaan gambar dibatasi, 3-4x udah gak di ijinkan lagi. awal unlimited, mau generate sampai bosan juga bisa. balikin seperti awal dong! udah nyaman dengan Gemini eh malah pakai batasan 🗿 apa bedanya dengan aplikasi lain",permintaan gambar dibatasi x tidak ijinkan unlimited generate bosan bisa balikin nyaman gemini eh pakai batasan bedanya aplikasi,Negatif,18
"Mantap sih aplikasi ini, andai fitur pro nya bisa dipake trus bakal lebih mantap lagi.. wkwk",mantap aplikasi andai fitur profesional bisa dipake trus mantap wkwk,Positif,10
"tidak bisa di gunakan di ponsel saya, setiap di gunakan selalu ada pemberitahuan harus upgrade padahal sudah upgrade, sangat menyebalkan",tidak bisa ponsel pemberitahuan upgrade upgrade sangat menyebalkan,Positif,8
semoga AI gemini komprehensif memudahkan dan punya kecanggihan tambahan mengeksplorasi yang sebelumnya banyak yg saya belum pahami.,semoga ai gemini komprehensif memudahkan kecanggihan tambahan mengeksplorasi belum pahami,Positif,10
"ini sangat membantu saya untuk terus belajar mengajar cita cita yang lebih baik untuk masa depan menjadi lebih baik lagi,,karena banyak informasi pengetahuan yang baik yang berguna bagi pendidikan,masadepan dan berbagai hal apa sja dalam kehidupan baik di dunia pendidikan,keluarga dan di dalam kehidupan sehari-hari kita di tengah masyarakat,serta dunia kesehatan manusia maupun kehidupan tumbuhan dan binatang, ada pula benda mati yang dipelajari yang berguna bagi kehidupan semua mahkluk hidup",sangat membantu belajar mengajar cita cita baik baik informasi pengetahuan baik berguna pendidikan masadepan sja kehidupan baik dunia pendidikan keluarga kehidupan sehari masyarakat dunia kesehatan manusia kehidupan tumbuhan binatang benda mati dipelajari berguna kehidupan mahkluk hidup,Positif,36
"KERENNN, akhir akhir ini sering cerita ke Gemini tentang perkuliahan di bantu dari kost, uang bulanan, matkul nya gimana, terus nanti tentang apa pokoknya best dehhh",kerenn cerita gemini perkuliahan bantu kost uang bulanan matkul pokoknya best dehh,Positif,12
aplikasi ini enak untuk ngedit apapun yang mau atau kaliyan hendaki gambar jernih dan enak di pandang segera donlot aplikasi gak bakal nyesel sumpah,aplikasi enak ngedit apapun kaliyan hendaki gambar jernih enak pandang donlot aplikasi tidak nyesel sumpah,Positif,15
bagus tp kok skrg aku kl bikin malah yg keluar analis trus sih ga pernah jadi foto nya,bagus skrg bikin analis trus tidak foto,Positif,7
jangan dikit dikit error ding padahal sinyal udah baik masih aja error hadeh..,jangan dikit dikit error ding sinyal baik error hadeh,Positif,9
"Males banget. udah beli paket langganan, minta bikin gambar yang sesuai aja kagak bisa. kesel banget tau gak.",males banget beli paket langganan bikin gambar sesuai tidak bisa kesel banget tidak,Negatif,13
aplikasi ini benar-benar sangat membantu saya terutama dalam memecahkan hitungan dan penjelasannya sangat rinci dan mudah untuk dipahami,aplikasi benar benar sangat membantu memecahkan hitungan penjelasannya sangat rinci mudah dipahami,Positif,12
"bagus, cepat , benar jawaban nya, bisa di ajak ngobrol, mampu menyelesaikan masalah tugas",bagus cepat benar bisa ajak ngobrol mampu menyelesaikan tugas,Positif,9
bagus editannya hanya mukanya terlalu berlebihan beda jauh sekali dengan muka asli,dipakenya oke saja kok buat harian,Netral,6
"kenapa sekrg gemini di hp q, loding truss.. muter2 gak jelas sampe kpn.. padahal pke wifi, kok kayak hilang jaringan gtu.. 🤔",proses pengunduhan paket data tambahan,Netral,15
"bagus bngt!! aku bisa edit foto cepet & klo mau ujian, tinggal tanya aja!! PRAKTISS !!",bagus bngt bisa edit foto cepat ujian tinggal praktiss,Positif,9
"Gemi bagus dpat membantu,namun jawaban yang ia berikan kadang "" tidak lengkap",gemi bagus dpat membantu kadang tidak lengkap,Positif,7
mantap luar biasa dan seharusnya mudah untuk mendapatkan orderan maxim untuk saya secepatnya masuk,mantap luar biasa mudah orderan maxim secepatnya masuk,Positif,8
"aplikasi ini Sangat bagus, jawabannya lumayan jelas dan kompleks. terus semangat lagi ya Gogle",aplikasi sangat bagus jawabannya lumayan jelas kompleks semangat google,Positif,9
"sangat buruk, diminta buatkan gambar saja susah, banyak alasan soalnya.",sangat buruk buatkan gambar susah alasan,Negatif,6
Sangat membantu dan tambah canggih setiap pembaruan. Keren!,sangat membantu canggih pembaruan keren,Positif,5
bener2 aplikasi ini bisa diajak kompromi bahkan validasi juga ada bener2 hebat top banget deh 😍❤️❤️❤️❤️,benar aplikasi bisa diajak kompromi validasi benar hebat top banget deh,Positif,11
"keren. bangetttt, sesuai yg diingin kan tapi wajah kadang berubah",pemeriksaan kompatibilitas perangkat,Netral,7
keren tapi saat mode pembelajaran terpandu nya ga bisa di nonaktifkan,keren mode pembelajaran terpandu tidak bisa nonaktifkan,Negatif,7
Awalnya aku pikir nggak bagus ternyata waktu aku lihat-lihat wa-nya bagus banget sopan banget yang lain layanannya bagus,evaluasi performa pada sistem operasi,Netral,12
bagus banget wor it buat kalian nyang mau bikin gambar AI apknya bagus banget,bagus banget wor it nyang bikin gambar ai apknya bagus banget,Positif,11
sangat membantu dalam mengedit foto dan lebih mudah dan cepat,sangat membantu mengedit foto mudah cepat,Positif,6
"rugi saya berlangganan bulanan, mau buat video veo 3 tpi videonya belum jadi ehh kok malah kuota harian untuk veo 3 udah habis, pdahal belum buat video satu pun, dan itu sangat sering terjadi. mana batas hariannya cuma 2 video lagi. kalo gini terus kedepannya saya tidak akan belangganan dan pake gemini lagi.",stabilitas akses layanan pada server,Netral,25
"sangat membantu,terkadang bahasa nya selalu mudah untuk dikenali bahwa ini adalah ai",pemeriksaan fitur dan menu utama sistem,Netral,7
"Gemini adalah asisten yang sangat tepat dalam mewujudkan berbagai konsep dan implementasi pekerjaan, bravo Gemini",gemini asisten sangat tepat mewujudkan konsep implementasi pekerjaan bravo gemini,Positif,10
Google pay sangat efektif dan mudah untuk bermacam macam kebutuhan kita dalam mengunakan aplikasi,google pay sangat efektif mudah kebutuhan aplikasi,Positif,7
"MAKASIHH BUAT PENCIPTA APLIKASI GEMINII!!! diaa bisa bantuin aku ngejain Pr matematika, juga penjelasannya gampang dimengerti sekalii",makasihh pencipta aplikasi geminii diaa bisa bantuin ngejain pr matematika penjelasannya gampang dimengerti sekalii,Positif,14
"kadang udah nulis panjang terus keluar apl, eh pas masuk gagal memuat percakapan:(",kadang nulis apl eh pas masuk gagal memuat percakapan,Negatif,9
Ai tapi dongo!!! gk minta bikin gambar malah bikin gambar terus di setiap pertanyaan!!!,ai dongo tidak bikin gambar bikin gambar,Negatif,7
apk ini cukup mempermudah saat apa yg kita butukan dg cepat di respon,apk mempermudah butukan dg cepat respon,Positif,6
bagus dan efektif untuk meningkatkan aktivitas belajar siswa,bagus efektif meningkatkan aktivitas belajar siswa,Positif,6
"sangat membantu ,bisa lebih diperluas juga refresensi..akan lebih mantap",sangat membantu bisa diperluas refresensi mantap,Positif,6
kalau di suruh buat gambar di tulisan nya banyak yang typo,suruh gambar tulisan typo,Netral,4
"setelan harus di buka via browser, performa juga lebih cepat di browser. aneh",setelan buka via browser performa cepat browser aneh,Negatif,8
sangat cepat untuk menjawab dan agak terlalu susah untuk dipahami,sangat cepat susah dipahami,Positif,4
sangat bagus cuman ada batas membuat storybook perlu waktu 24 jam mohon untuk tidak usah pakai waktu🙏🙏🙏🙏🙏,pemeriksaan fitur dan menu utama sistem,Netral,9
